Ensembl,Transcript,Gene,Chromosome,TSS_start,Base,TSS_end,Strand
ENSG00000006062,ENST00000376926,MAP3K14,chr17,43367843,43368343,43368843,-
ENSG00000159314,ENST00000428638,ARHGAP27,chr17,43507164,43507664,43508164,-
ENSG00000225190,ENST00000430334,PLEKHM1,chr17,43567611,43568111,43568611,-
ENSG00000263715,ENST00000634540,CRHR1,chr17,43697210,43697710,43698210,+
ENSG00000120088,ENST00000314537,CRHR1,chr17,43861186,43861686,43862186,+
ENSG00000185294,ENST00000329196,SPPL2C,chr17,43921701,43922201,43922701,+
ENSG00000186868,ENST00000344290,MAPT,chr17,43971248,43971748,43972248,+
ENSG00000256762,ENST00000537309,STH,chr17,44076116,44076616,44077116,+
ENSG00000120071,ENST00000262419,KANSL1,chr17,44269667,44270167,44270667,-
ENSG00000176681,ENST00000320254,LRRC37A,chr17,44371997,44372497,44372997,+
ENSG00000228696,ENST00000450673,ARL17B,chr17,44438631,44439131,44439631,-
ENSG00000238083,ENST00000576629,LRRC37A2,chr17,44588377,44588877,44589377,+
ENSG00000185829,ENST00000336125,ARL17A,chr17,44656549,44657049,44657549,-
ENSG00000073969,ENST00000398238,NSF,chr17,44667535,44668035,44668535,+
ENSG00000108379,ENST00000225512,WNT3,chr17,44895627,44896127,44896627,-
ENSG00000158955,ENST00000290015,WNT9B,chr17,44928452,44928952,44929452,+
ENSG00000262633,ENST00000571841,RP11-156P1.2,chr17,44999999,45000499,45000999,+
ENSG00000108433,ENST00000393456,GOSR2,chr17,45000002,45000502,45001002,+
ENSG00000179673,ENST00000322329,RPRML,chr17,45056115,45056615,45057115,-
ENSG00000004897,ENST00000066544,CDC27,chr17,45266133,45266633,45267133,-
ENSG00000198336,ENST00000354968,MYL4,chr17,45285928,45286428,45286928,+
ENSG00000259207,ENST00000559488,ITGB3,chr17,45330712,45331212,45331712,+
ENSG00000259753,ENST00000560629,RP11-290H9.2,chr17,45330763,45331263,45331763,+
ENSG00000178852,ENST00000331493,EFCAB13,chr17,45400847,45401347,45401847,+
ENSG00000141279,ENST00000322157,NPEPPS,chr17,45607930,45608430,45608930,+
ENSG00000108424,ENST00000290158,KPNB1,chr17,45726704,45727204,45727704,+
ENSG00000198933,ENST00000361722,TBKBP1,chr17,45772130,45772630,45773130,+
ENSG00000073861,ENST00000177694,TBX21,chr17,45810110,45810610,45811110,+
ENSG00000006025,ENST00000007414,OSBPL7,chr17,45898637,45899137,45899637,-
ENSG00000159111,ENST00000351111,MRPL10,chr17,45908384,45908884,45909384,-
ENSG00000141294,ENST00000269025,LRRC46,chr17,45908493,45908993,45909493,+
ENSG00000141295,ENST00000290216,SCRN2,chr17,45918200,45918700,45919200,-
ENSG00000189120,ENST00000536300,SP6,chr17,45928060,45928560,45929060,-
ENSG00000167182,ENST00000376741,SP2,chr17,45973016,45973516,45974016,+
ENSG00000108439,ENST00000225573,PNPO,chr17,46018437,46018937,46019437,+
ENSG00000167183,ENST00000300557,PRR15L,chr17,46034745,46035245,46035745,-
ENSG00000108465,ENST00000338399,CDK5RAP3,chr17,46047907,46048407,46048907,+
ENSG00000005243,ENST00000621465,COPZ2,chr17,46114645,46115145,46115645,-
ENSG00000082641,ENST00000362042,NFE2L1,chr17,46125221,46125721,46126221,+
ENSG00000108468,ENST00000393408,CBX1,chr17,46178061,46178561,46179061,-
ENSG00000002919,ENST00000393405,SNX11,chr17,46184420,46184920,46185420,+
ENSG00000141293,ENST00000336915,SKAP1,chr17,46507053,46507553,46508053,-
ENSG00000120094,ENST00000239174,HOXB1,chr17,46607860,46608360,46608860,-
ENSG00000173917,ENST00000330070,HOXB2,chr17,46621852,46622352,46622852,-
ENSG00000120093,ENST00000470495,HOXB3,chr17,46630785,46631285,46631785,-
ENSG00000182742,ENST00000332503,HOXB4,chr17,46656974,46657474,46657974,-
ENSG00000120075,ENST00000239151,HOXB5,chr17,46670824,46671324,46671824,-
ENSG00000108511,ENST00000484302,HOXB6,chr17,46681855,46682355,46682855,-
ENSG00000260027,ENST00000239165,HOXB7,chr17,46687883,46688383,46688883,-
ENSG00000120068,ENST00000239144,HOXB8,chr17,46691802,46692302,46692802,-
ENSG00000170689,ENST00000311177,HOXB9,chr17,46703219,46703719,46704219,-
ENSG00000159182,ENST00000290294,PRAC1,chr17,46799385,46799885,46800385,-
ENSG00000229637,ENST00000432056,PRAC2,chr17,46800554,46801054,46801554,+
ENSG00000159184,ENST00000290295,HOXB13,chr17,46806041,46806541,46807041,-
ENSG00000170703,ENST00000393382,TTLL6,chr17,46894077,46894577,46895077,-
ENSG00000136436,ENST00000258947,CALCOCO2,chr17,46907850,46908350,46908850,+
ENSG00000159199,ENST00000393366,ATP5G1,chr17,46969679,46970179,46970679,+
ENSG00000159202,ENST00000360943,UBE2Z,chr17,46985231,46985731,46986231,+
ENSG00000159210,ENST00000290330,SNF8,chr17,47021673,47022173,47022673,-
ENSG00000159224,ENST00000357424,GIP,chr17,47045459,47045959,47046459,-
ENSG00000159217,ENST00000290341,IGF2BP1,chr17,47074274,47074774,47075274,+
ENSG00000167080,ENST00000300404,B4GALNT2,chr17,47209829,47210329,47210829,+
ENSG00000167083,ENST00000511277,GNGT2,chr17,47286263,47286763,47287263,-
ENSG00000108798,ENST00000225941,ABI3,chr17,47287089,47287589,47288089,+
ENSG00000173868,ENST00000310544,PHOSPHO1,chr17,47307391,47307891,47308391,-
ENSG00000198740,ENST00000362063,ZNF652,chr17,47439336,47439836,47440336,-
ENSG00000167085,ENST00000614445,PHB,chr17,47491768,47492268,47492768,-
ENSG00000064300,ENST00000172229,NGFR,chr17,47572155,47572655,47573155,+
ENSG00000182575,ENST00000328741,NXPH3,chr17,47652720,47653220,47653720,+
ENSG00000121067,ENST00000393328,SPOP,chr17,47754973,47755473,47755973,-
ENSG00000121073,ENST00000240333,SLC35B1,chr17,47785062,47785562,47786062,-
ENSG00000121104,ENST00000240364,FAM117A,chr17,47841030,47841530,47842030,-
ENSG00000136504,ENST00000259021,KAT7,chr17,47865417,47865917,47866417,+
ENSG00000176358,ENST00000334568,TAC4,chr17,47924880,47925380,47925880,-
ENSG00000108813,ENST00000240306,DLX4,chr17,48046038,48046538,48047038,+
ENSG00000064195,ENST00000434704,DLX3,chr17,48072089,48072589,48073089,-
ENSG00000005884,ENST00000007722,ITGA3,chr17,48133304,48133804,48134304,+
ENSG00000005882,ENST00000503176,PDK2,chr17,48172139,48172639,48173139,+
ENSG00000167100,ENST00000503131,SAMD14,chr17,48206747,48207247,48207747,-
ENSG00000108819,ENST00000612501,PPP1R9B,chr17,48227492,48227992,48228492,-
ENSG00000108823,ENST00000262018,SGCA,chr17,48242866,48243366,48243866,+
ENSG00000108821,ENST00000225964,COL1A1,chr17,48278494,48278994,48279494,-
ENSG00000167105,ENST00000300433,TMEM92,chr17,48348267,48348767,48349267,+
ENSG00000015532,ENST00000017003,XYLT2,chr17,48422953,48423453,48423953,+
ENSG00000108826,ENST00000225969,MRPL27,chr17,48450076,48450576,48451076,-
ENSG00000154920,ENST00000338165,EME1,chr17,48450081,48450581,48451081,+
ENSG00000108829,ENST00000225972,LRRC59,chr17,48474415,48474915,48475415,-
ENSG00000167107,ENST00000300441,ACSF2,chr17,48503019,48503519,48504019,+
ENSG00000136457,ENST00000508540,CHAD,chr17,48545828,48546328,48546828,-
ENSG00000136444,ENST00000258955,RSAD1,chr17,48555661,48556161,48556661,+
ENSG00000136449,ENST00000323776,MYCBPAP,chr17,48585245,48585745,48586245,+
ENSG00000049283,ENST00000268933,EPN3,chr17,48609404,48609904,48610404,+
ENSG00000006282,ENST00000006658,SPATA20,chr17,48623950,48624450,48624950,+
ENSG00000006283,ENST00000359106,CACNA1G,chr17,48638321,48638821,48639321,+
ENSG00000108846,ENST00000285238,ABCC3,chr17,48711718,48712218,48712718,+
ENSG00000154945,ENST00000285243,ANKRD40,chr17,48784786,48785286,48785786,-
ENSG00000108848,ENST00000505658,LUC7L3,chr17,48796405,48796905,48797405,+
ENSG00000173714,ENST00000311378,WFIKKN2,chr17,48912271,48912771,48913271,+
ENSG00000141232,ENST00000499247,TOB1,chr17,48943207,48943707,48944207,-
ENSG00000008294,ENST00000357122,SPAG9,chr17,49197727,49198227,49198727,-
ENSG00000239672,ENST00000393196,NME1,chr17,49230397,49230897,49231397,+
ENSG00000011052,ENST00000393193,NME1-NME2,chr17,49230451,49230951,49231451,+
ENSG00000243678,ENST00000393190,NME2,chr17,49243425,49243925,49244425,+
ENSG00000011258,ENST00000586178,MBTD1,chr17,49336928,49337428,49337928,-
ENSG00000011260,ENST00000225298,UTP18,chr17,49337389,49337889,49338389,+
ENSG00000154975,ENST00000451037,CA10,chr17,50235588,50236088,50236588,-
ENSG00000141200,ENST00000268919,KIF2B,chr17,51899762,51900262,51900762,+
ENSG00000141198,ENST00000575882,TOM1L1,chr17,52977374,52977874,52978374,+
ENSG00000166263,ENST00000376352,STXBP4,chr17,53045626,53046126,53046626,+
ENSG00000166260,ENST00000299335,COX11,chr17,53045647,53046147,53046647,-
ENSG00000108924,ENST00000226067,HLF,chr17,53341873,53342373,53342873,+
ENSG00000108960,ENST00000262065,MMD,chr17,53498854,53499354,53499854,-
ENSG00000261873,ENST00000636752,RP11-515E23.1,chr17,53588306,53588806,53589306,-
ENSG00000166292,ENST00000575734,TMEM100,chr17,53808983,53809483,53809983,-
ENSG00000141179,ENST00000268896,PCTP,chr17,53827840,53828340,53828840,+
ENSG00000153930,ENST00000318698,ANKFN1,chr17,54230336,54230836,54231336,+
ENSG00000183691,ENST00000332822,NOG,chr17,54670560,54671060,54671560,+
ENSG00000214226,ENST00000397861,C17orf67,chr17,54910758,54911258,54911758,-
ENSG00000153933,ENST00000284061,DGKE,chr17,54910960,54911460,54911960,+
ENSG00000121060,ENST00000316881,TRIM25,chr17,54990900,54991400,54991900,-
ENSG00000121058,ENST00000240316,COIL,chr17,55037916,55038416,55038916,-
ENSG00000121064,ENST00000262288,SCPEP1,chr17,55054966,55055466,55055966,+
ENSG00000121057,ENST00000621116,AKAP1,chr17,55162578,55163078,55163578,+
ENSG00000153944,ENST00000284073,MSI2,chr17,55333395,55333895,55334395,+
ENSG00000166329,ENST00000299415,CCDC182,chr17,55822174,55822674,55823174,-
ENSG00000181610,ENST00000313608,MRPS23,chr17,55926918,55927418,55927918,-
ENSG00000180891,ENST00000577830,CUEDC1,chr17,56032185,56032685,56033185,-
ENSG00000136451,ENST00000581208,VEZF1,chr17,56065014,56065514,56066014,-
ENSG00000266086,ENST00000578794,RP11-159D12.5,chr17,56082115,56082615,56083115,-
ENSG00000136450,ENST00000258962,SRSF1,chr17,56084208,56084708,56085208,-
ENSG00000264364,ENST00000579991,DYNLL2,chr17,56160276,56160776,56161276,+
ENSG00000141194,ENST00000268912,OR4D1,chr17,56231994,56232494,56232994,+
ENSG00000255713,ENST00000545221,OR4D2,chr17,56246517,56247017,56247517,+
ENSG00000121053,ENST00000225371,EPX,chr17,56269598,56270098,56270598,+
ENSG00000011143,ENST00000393119,MKS1,chr17,56296167,56296667,56297167,-
ENSG00000167419,ENST00000262290,LPO,chr17,56315287,56315787,56316287,+
ENSG00000005381,ENST00000225275,MPO,chr17,56357797,56358297,56358797,-
ENSG00000005379,ENST00000343736,TSPOAP1,chr17,56404946,56405446,56405946,-
ENSG00000213246,ENST00000225504,SUPT4H1,chr17,56429064,56429564,56430064,-
ENSG00000108375,ENST00000584437,RNF43,chr17,56494395,56494895,56495395,-
ENSG00000176160,ENST00000323777,HSF5,chr17,56565246,56565746,56566246,-
ENSG00000108389,ENST00000323456,MTMR4,chr17,56594767,56595267,56595767,-
ENSG00000108387,ENST00000457347,SEPT4,chr17,56617680,56618180,56618680,-
ENSG00000181013,ENST00000321691,C17orf47,chr17,56621230,56621730,56622230,-
ENSG00000121101,ENST00000240361,TEX14,chr17,56768885,56769385,56769885,-
ENSG00000108384,ENST00000337432,RAD51C,chr17,56769434,56769934,56770434,+
ENSG00000175175,ENST00000308249,PPM1E,chr17,56832730,56833230,56833730,+
ENSG00000108395,ENST00000262294,TRIM37,chr17,57183583,57184083,57184583,-
ENSG00000182628,ENST00000330137,SKA2,chr17,57232131,57232631,57233131,-
ENSG00000068489,ENST00000262293,PRR11,chr17,57232360,57232860,57233360,+
ENSG00000265303,ENST00000577660,CTD-2510F5.6,chr17,57274427,57274927,57275427,+
ENSG00000167447,ENST00000543872,SMG8,chr17,57286261,57286761,57287261,+
ENSG00000153982,ENST00000284116,GDPD1,chr17,57297334,57297834,57298334,+
ENSG00000175155,ENST00000312655,YPEL2,chr17,57408563,57409063,57409563,+
ENSG00000108406,ENST00000251241,DHX40,chr17,57642386,57642886,57643386,+
ENSG00000141367,ENST00000269122,CLTC,chr17,57696719,57697219,57697719,+
ENSG00000141378,ENST00000470557,PTRH2,chr17,57778287,57778787,57779287,-
ENSG00000062716,ENST00000262291,VMP1,chr17,57784326,57784826,57785326,+
ENSG00000108423,ENST00000325752,TUBD1,chr17,57969807,57970307,57970807,-
ENSG00000108443,ENST00000225577,RPS6KB1,chr17,57970025,57970525,57971025,+
ENSG00000267318,ENST00000591035,RP11-178C3.1,chr17,58017769,58018269,58018769,+
ENSG00000189050,ENST00000305783,RNFT1,chr17,58041581,58042081,58042581,-
ENSG00000068097,ENST00000184956,HEATR6,chr17,58155793,58156293,58156793,-
ENSG00000167434,ENST00000300900,CA4,chr17,58226797,58227297,58227797,+
ENSG00000170832,ENST00000300896,USP32,chr17,58468996,58469496,58469996,-
ENSG00000141371,ENST00000269127,C17orf64,chr17,58499370,58499870,58500370,+
ENSG00000062725,ENST00000083182,APPBP2,chr17,58603081,58603581,58604081,-
ENSG00000170836,ENST00000305921,PPM1D,chr17,58677044,58677544,58678044,+
ENSG00000141376,ENST00000407086,BCAS3,chr17,58754733,58755233,58755733,+
ENSG00000121068,ENST00000240328,TBX2,chr17,59476757,59477257,59477757,+
ENSG00000121075,ENST00000240335,TBX4,chr17,59533307,59533807,59534307,+
ENSG00000253506,ENST00000521764,NACA2,chr17,59668064,59668564,59669064,-
ENSG00000136492,ENST00000259008,BRIP1,chr17,59940383,59940883,59941383,-
ENSG00000108506,ENST00000251334,INTS2,chr17,60004853,60005353,60005853,-
ENSG00000108510,ENST00000397786,MED13,chr17,60142144,60142644,60143144,-
ENSG00000270033,ENST00000602932,RP11-51L5.7,chr17,60359777,60360277,60360777,-
ENSG00000172421,ENST00000305286,EFCAB3,chr17,60457414,60457914,60458414,+
ENSG00000087995,ENST00000311506,METTL2A,chr17,60500728,60501228,60501728,+
ENSG00000146872,ENST00000346027,TLK2,chr17,60555886,60556386,60556886,+
ENSG00000011028,ENST00000303375,MRC2,chr17,60704262,60704762,60705262,+
ENSG00000173838,ENST00000311269,MARCH10,chr17,60885196,60885696,60886196,-
ENSG00000170921,ENST00000424789,TANC2,chr17,61086417,61086917,61087417,+
ENSG00000008283,ENST00000392976,CYB561,chr17,61523046,61523546,61524046,-
ENSG00000159640,ENST00000290866,ACE,chr17,61553932,61554432,61554932,+
ENSG00000264813,ENST00000577647,CTD-2501B8.1,chr17,61561684,61562184,61562684,+
ENSG00000173826,ENST00000583023,KCNH6,chr17,61600264,61600764,61601264,+
ENSG00000136485,ENST00000614556,DCAF7,chr17,61627322,61627822,61628322,+
ENSG00000136463,ENST00000258975,TACO1,chr17,61677731,61678231,61678731,+
ENSG00000198909,ENST00000361733,MAP3K3,chr17,61699300,61699800,61700300,+
ENSG00000136490,ENST00000259006,LIMD2,chr17,61777001,61777501,61778001,-
ENSG00000266173,ENST00000336174,STRADA,chr17,61818670,61819170,61819670,-
ENSG00000125695,ENST00000580553,RP11-51F16.8,chr17,61828958,61829458,61829958,-
ENSG00000108588,ENST00000225726,CCDC47,chr17,61850636,61851136,61851636,-
ENSG00000198231,ENST00000578681,DDX42,chr17,61850723,61851223,61851723,+
ENSG00000087191,ENST00000310144,PSMC5,chr17,61904043,61904543,61905043,+
ENSG00000108592,ENST00000427159,FTSJ3,chr17,61904532,61905032,61905532,-
ENSG00000108604,ENST00000448276,SMARCD2,chr17,61919801,61920301,61920801,-
ENSG00000213218,ENST00000392886,CSH2,chr17,61950627,61951127,61951627,-
ENSG00000136487,ENST00000423893,GH2,chr17,61958724,61959224,61959724,-
ENSG00000136488,ENST00000316193,CSH1,chr17,61973514,61974014,61974514,-
ENSG00000204414,ENST00000309894,CSHL1,chr17,61988057,61988557,61989057,-
ENSG00000259384,ENST00000323322,GH1,chr17,61995680,61996180,61996680,-
ENSG00000007312,ENST00000006750,CD79B,chr17,62009215,62009715,62010215,-
ENSG00000007314,ENST00000435607,SCN4A,chr17,62049779,62050279,62050779,-
ENSG00000224383,ENST00000425164,PRR29,chr17,62075211,62075711,62076211,+
ENSG00000108622,ENST00000412356,ICAM2,chr17,62097495,62097995,62098495,-
ENSG00000178607,ENST00000433197,ERN1,chr17,62206986,62207486,62207986,-
ENSG00000136478,ENST00000258991,TEX2,chr17,62340088,62340588,62341088,-
ENSG00000256525,ENST00000539111,POLG2,chr17,62492655,62493155,62493655,-
ENSG00000108654,ENST00000225792,DDX5,chr17,62502140,62502640,62503140,-
ENSG00000258890,ENST00000556440,CEP95,chr17,62502206,62502706,62503206,+
ENSG00000108854,ENST00000262435,SMURF2,chr17,62657687,62658187,62658687,-
ENSG00000176809,ENST00000584306,LRRC37A3,chr17,62914404,62914904,62915404,-
ENSG00000120063,ENST00000439174,GNA13,chr17,63052458,63052958,63053458,-
ENSG00000108370,ENST00000262406,RGS9,chr17,63133092,63133592,63134092,+
ENSG00000168646,ENST00000307078,AXIN2,chr17,63557266,63557766,63558266,-
ENSG00000266076,ENST00000577662,CTD-2535L24.2,chr17,63636652,63637152,63637652,-
ENSG00000154240,ENST00000392769,CEP112,chr17,64187488,64187988,64188488,-
ENSG00000091583,ENST00000205948,APOH,chr17,64225036,64225536,64226036,-
ENSG00000154229,ENST00000413366,PRKCA,chr17,64298444,64298944,64299444,+
ENSG00000075429,ENST00000533854,CACNG5,chr17,64830735,64831235,64831735,+
ENSG00000075461,ENST00000262138,CACNG4,chr17,64960526,64961026,64961526,+
ENSG00000214167,ENST00000375684,AC005544.1,chr17,65027009,65027509,65028009,+
ENSG00000108878,ENST00000226021,CACNG1,chr17,65040206,65040706,65041206,+
ENSG00000198265,ENST00000580168,HELZ,chr17,65240800,65241300,65241800,-
ENSG00000197170,ENST00000356126,PSMD12,chr17,65362244,65362744,65363244,-
ENSG00000154217,ENST00000581322,PITPNC1,chr17,65373771,65374271,65374771,+
ENSG00000130935,ENST00000253247,NOL11,chr17,65713449,65713949,65714449,+
ENSG00000171634,ENST00000306378,BPTF,chr17,65821281,65821781,65822281,+
ENSG00000186665,ENST00000449250,C17orf58,chr17,65989162,65989662,65990162,-
ENSG00000182481,ENST00000537025,KPNA2,chr17,66031576,66032076,66032576,+
ENSG00000196704,ENST00000359904,AMZ2,chr17,66243215,66243715,66244215,+
ENSG00000141337,ENST00000448504,ARSG,chr17,66254823,66255323,66255823,+
ENSG00000108932,ENST00000327268,SLC16A6,chr17,66286758,66287258,66287758,-
ENSG00000070540,ENST00000262139,WIPI1,chr17,66453063,66453563,66454063,-
ENSG00000108946,ENST00000392711,PRKAR1A,chr17,66508020,66508520,66509020,+
ENSG00000269657,ENST00000600820,AC079210.1,chr17,66538869,66539369,66539869,+
ENSG00000108950,ENST00000592554,FAM20A,chr17,66597031,66597531,66598031,-
ENSG00000141338,ENST00000586539,ABCA8,chr17,66950883,66951383,66951883,-
ENSG00000154258,ENST00000340001,ABCA9,chr17,67056706,67057206,67057706,-
ENSG00000154262,ENST00000284425,ABCA6,chr17,67137516,67138016,67138516,-
ENSG00000154263,ENST00000269081,ABCA10,chr17,67240488,67240988,67241488,-
ENSG00000154265,ENST00000392676,ABCA5,chr17,67322743,67323243,67323743,-
ENSG00000108984,ENST00000590474,MAP2K6,chr17,67410339,67410839,67411339,+
ENSG00000153822,ENST00000615244,KCNJ16,chr17,68070866,68071366,68071866,+
ENSG00000123700,ENST00000243457,KCNJ2,chr17,68165176,68165676,68166176,+
ENSG00000267893,ENST00000602013,AC007461.1,chr17,70035664,70036164,70036664,+
ENSG00000125398,ENST00000245479,SOX9,chr17,70116661,70117161,70117661,+
ENSG00000133195,ENST00000255559,SLC39A11,chr17,71088333,71088833,71089333,-
ENSG00000180616,ENST00000357585,SSTR2,chr17,71160651,71161151,71161651,+
ENSG00000166685,ENST00000299886,COG1,chr17,71188629,71189129,71189629,+
ENSG00000133193,ENST00000403627,FAM104A,chr17,71228007,71228507,71229007,-
ENSG00000141219,ENST00000359042,C17orf80,chr17,71228261,71228761,71229261,+
ENSG00000187959,ENST00000344935,CPSF4L,chr17,71257520,71258020,71258520,-
ENSG00000179604,ENST00000335793,CDC42EP4,chr17,71307815,71308315,71308815,-
ENSG00000069188,ENST00000392650,SDK2,chr17,71639729,71640229,71640729,-
ENSG00000172809,ENST00000311111,RPL38,chr17,72199292,72199792,72200292,+
ENSG00000141540,ENST00000269346,TTYH2,chr17,72209153,72209653,72210153,+
ENSG00000171595,ENST00000446837,DNAI2,chr17,72277151,72277651,72278151,+
ENSG00000196169,ENST00000389916,KIF19,chr17,72321851,72322351,72322851,+
ENSG00000268626,ENST00000599136,AC103809.2,chr17,72347772,72348272,72348772,-
ENSG00000204347,ENST00000375366,BTBD17,chr17,72357586,72358086,72358586,-
ENSG00000257008,ENST00000335666,GPR142,chr17,72363097,72363597,72364097,+
ENSG00000170412,ENST00000392627,GPRC5C,chr17,72426552,72427052,72427552,+
ENSG00000167851,ENST00000360141,CD300A,chr17,72462055,72462555,72463055,+
ENSG00000178789,ENST00000392621,CD300LB,chr17,72527106,72527606,72528106,-
ENSG00000167850,ENST00000330793,CD300C,chr17,72541783,72542283,72542783,-
ENSG00000204345,ENST00000375352,CD300LD,chr17,72587923,72588423,72588923,-
ENSG00000186407,ENST00000392619,CD300E,chr17,72619378,72619878,72620378,-
ENSG00000172794,ENST00000402449,RAB37,chr17,72666780,72667280,72667780,+
ENSG00000186074,ENST00000326165,CD300LF,chr17,72708618,72709118,72709618,-
ENSG00000109062,ENST00000262613,SLC9A3R1,chr17,72744291,72744791,72745291,+
ENSG00000109065,ENST00000357814,NAT9,chr17,72771971,72772471,72772971,-
